"bin","bbl"
1051133,1015780011
1051132,1015780010
1051131,1015780009
1051130,1015780008
1078714,1015780006
1078713,1015780006
1051129,1015780001
1051113,1015777503
1051044,1015777502
1050880,1015777501
1050879,1015770149
1050878,1015770049
1050877,1015770045
1050876,1015770044
1050875,1015770043
1050874,1015770042
1050873,1015770041
1050872,1015770027
1050870,1015770008
1050869,1015770001
1050774,1015767501
1050773,1015760049
1050772,1015760042
1050771,1015760041
1050770,1015760037
1050769,1015760035
1050768,1015760027
1050767,1015760023
1050766,1015760014
1050765,1015760005
1050764,1015760001
1089516,1015730101
1050763,1015730022
1085246,1015730020
1076333,1015730020
1082368,1015730001
1082367,1015730001
1082366,1015730001
1082365,1015730001
1081307,1015717501
1050762,1015710050
1086205,1015710049
1050760,1015710038
1050759,1015710035
1050758,1015710034
1050757,1015710030
1050756,1015710022
1050755,1015710019
1050754,1015710015
1050753,1015710014
1050752,1015710012
1050751,1015710008
1050750,1015710005
1050749,1015710004
1050748,1015710003
1050747,1015710002
1050746,1015710001
1050745,1015700050
1050744,1015700049
1050743,1015700048
1050742,1015700047
1050741,1015700046
1050740,1015700041
1050739,1015700039
1050738,1015700037
1050737,1015700036
1050736,1015700031
1050735,1015700029
1050734,1015700024
1050733,1015700021
1050732,1015700017
1050731,1015700015
1050730,1015700012
1050729,1015700011
1050728,1015700010
1050727,1015700009
1050726,1015700008
1050725,1015700007
1050724,1015700006
1050723,1015700005
1050722,1015700004
1050721,1015700003
1050720,1015700002
1050719,1015700001
1087460,1015697503
1076331,1015697502
1050638,1015697501
1050636,1015690035
1050635,1015690029
1050634,1015690016
1085245,1015690010
1050633,1015690010
1050631,1015680141
1050630,1015680043
1050629,1015680042
1050628,1015680041
1050627,1015680040
1050626,1015680039
1078696,1015680037
1050625,1015680036
1050624,1015680035
1050623,1015680034
1050622,1015680033
1078694,1015680031
1078693,1015680031
1050621,1015680021
1050620,1015680018
1050619,1015680015
1050618,1015680008
1050617,1015680007
1050616,1015680006
1050615,1015680005
1050614,1015680001
1087104,1015670221
1050613,1015670128
1050612,1015670121
1050611,1015670120
1050610,1015670104
1050609,1015670048
1050608,1015670047
1050607,1015670046
1050606,1015670045
1085244,1015670044
1050605,1015670044
1050604,1015670043
1050603,1015670042
1050602,1015670041
1050601,1015670040
1050600,1015670037
1050599,1015670035
1050598,1015670034
1050597,1015670033
1050596,1015670031
1050595,1015670030
1050594,1015670029
1083283,1015670028
1050593,1015670028
1050592,1015670027
1050591,1015670026
1050590,1015670025
1050589,1015670022
1050588,1015670021
1050587,1015670020
1050586,1015670019
1050585,1015670018
1050584,1015670017
1050583,1015670016
1050582,1015670015
1050581,1015670013
1050580,1015670012
1050579,1015670011
1050578,1015670010
1050577,1015670009
1050576,1015670008
1050575,1015670007
1050574,1015670006
1050573,1015670005
1050572,1015670004
1050571,1015670003
1050570,1015670002
1050569,1015670001
1050551,1015667502
1073878,1015667501
1050568,1015660145
1050567,1015660132
1050566,1015660131
1050565,1015660128
1050564,1015660126
1050563,1015660048
1050562,1015660047
1050561,1015660046
1050560,1015660045
1086922,1015660036
1073877,1015660036
1050559,1015660034
1050558,1015660033
1050557,1015660032
1050556,1015660031
1050555,1015660029
1050554,1015660028
1050553,1015660027
1050550,1015660017
1050549,1015660014
1050548,1015660010
1083281,1015660008
1081306,1015660008
1050547,1015660001
1085655,1015657501
1050546,1015650115
1050544,1015650035
1050543,1015650029
1050542,1015650028
1050541,1015650023
1050540,1015650022
1050539,1015650017
1050538,1015650016
1050537,1015650015
1050536,1015650014
1050535,1015650013
1050534,1015650009
1050533,1015650008
1050532,1015650007
1050531,1015650006
1050530,1015650005
1050529,1015650001
1073786,1015647502
1050528,1015647501
1050517,1015641202
1050526,1015640129
1050525,1015640121
1050524,1015640119
1050523,1015640115
1050522,1015640113
1050521,1015640110
1050520,1015640047
1050519,1015640046
1050527,1015640045
1050516,1015640043
1050515,1015640041
1050514,1015640040
1050513,1015640039
1050512,1015640038
1050511,1015640037
1050510,1015640036
1050509,1015640035
1050508,1015640034
1050507,1015640031
1050506,1015640030
1050505,1015640029
1050504,1015640028
1050503,1015640027
1050502,1015640026
1050501,1015640025
1050500,1015640024
1050499,1015640023
1050498,1015640022
1050497,1015640021
1050496,1015640020
1050495,1015640019
1050494,1015640018
1050493,1015640017
1050492,1015640016
1050491,1015640015
1050490,1015640014
1050489,1015640013
1050488,1015640012
1050487,1015640011
1050486,1015640009
1050485,1015640008
1078682,1015640005
1078681,1015640005
1084266,1015630144
1050484,1015630141
1050483,1015630139
1050482,1015630129
1050481,1015630121
1050479,1015630045
1050478,1015630044
1050477,1015630043
1050476,1015630042
1050475,1015630041
1050474,1015630040
1050473,1015630039
1050472,1015630038
1050471,1015630037
1050470,1015630032
1050469,1015630031
1050468,1015630030
1050467,1015630029
1050466,1015630028
1050465,1015630027
1050464,1015630026
1050463,1015630025
1050462,1015630024
1050461,1015630023
1050460,1015630022
1050459,1015630020
1050458,1015630018
1050457,1015630017
1050456,1015630016
1050455,1015630015
1085243,1015630011
1085242,1015630011
1085241,1015630011
1050454,1015630011
1050453,1015630009
1082900,1015630008
1050452,1015630005
1085139,1015630004
1050451,1015630003
1050450,1015630002
1050449,1015630001
1087459,1015627501
1050448,1015620144
1050446,1015620048
1050445,1015620047
1050444,1015620046
1050443,1015620045
1050442,1015620044
1050441,1015620043
1050440,1015620042
1050439,1015620041
1050438,1015620040
1050437,1015620039
1050436,1015620038
1050435,1015620037
1050434,1015620036
1050433,1015620035
1050432,1015620034
1050431,1015620033
1050430,1015620032
1050429,1015620031
1050428,1015620030
1050427,1015620029
1050422,1015620024
1050421,1015620023
1050420,1015620022
1050419,1015620021
1050418,1015620019
1050417,1015620018
1050416,1015620017
1050415,1015620016
1050414,1015620015
1050413,1015620014
1050412,1015620013
1050411,1015620012
1050410,1015620011
1050409,1015620010
1050408,1015620009
1050407,1015620008
1050406,1015620007
1050405,1015620005
1050404,1015620004
1050403,1015620003
1050402,1015620002
1050401,1015620001
1078679,1015610047
1050400,1015610046
1050399,1015610045
1082081,1015610037
1082080,1015610037
1050398,1015610034
1050397,1015610033
1050396,1015610021
1050395,1015610016
1050394,1015610015
1050393,1015610014
1050392,1015610013
1050391,1015610012
1050390,1015610011
1050389,1015610010
1050388,1015610009
1050387,1015610008
1050386,1015610007
1050385,1015610001
1050384,1015600126
1050383,1015600044
1050382,1015600042
1050381,1015600041
1050380,1015600040
1050379,1015600039
1050378,1015600038
1050377,1015600037
1050376,1015600036
1050375,1015600035
1050374,1015600031
1050373,1015600030
1050372,1015600029
1050371,1015600028
1050370,1015600027
1085240,1015600025
1050369,1015600025
1050368,1015600021
1050367,1015600016
1050366,1015600014
1050365,1015600013
1050364,1015600012
1050363,1015600010
1050362,1015600009
1050361,1015600005
1050360,1015600001
1050359,1015590146
1050358,1015590104
1050357,1015590050
1050356,1015590049
1050355,1015590048
1050354,1015590047
1050353,1015590046
1050352,1015590033
1050351,1015590031
1050350,1015590019
1050349,1015590010
1050348,1015590009
1081274,1015590005
1081273,1015590005
1081272,1015590005
1081271,1015590005
1050347,1015590004
1050346,1015590003
1050345,1015590002
1050344,1015590001
1050343,1015580052
1050342,1015580050
1050341,1015580049
1050340,1015580047
1050339,1015580040
1050338,1015580034
1050337,1015580033
1087883,1015580031
1050336,1015580026
1078677,1015580023
1078676,1015580023
