ZoneDist1,BldgClass,YearBuilt,BBL,APPBBL
R8,C5,1920,1012500078,0
R8,C1,1900,1012500079,0
R8,C5,1910,1012500080,0
R8,C6,1910,1012500081,0
R8,M9,1910,1012500086,0
R8,A9,1910,1012500087,0
R8,C5,1910,1012500088,0
R8,C6,1910,1012500089,0
R10A,D4,1916,1012500091,0
R10A,A4,1920,1012500093,0
R10A,D4,1925,1012500094,0
R10A,B9,1900,1012500098,0
R10A,D4,1924,1012500100,0
R10A,C1,1900,1012500101,0
R8,A4,1900,1012500102,0
R8,C6,1920,1012500103,0
R8,C3,1900,1012500104,0
R8,C5,1900,1012500105,0
R8,C2,1900,1012500106,0
R8,C5,1900,1012500107,0
R8,C6,1910,1012500108,0
R8,C0,1901,1012500109,0
R8,D4,1936,1012500110,0
R8,C5,1900,1012500122,0
R8,C2,1968,1012500157,0
R8,R6,1900,1012507501,0
R8,R1,1900,1012507502,0
R8,R4,1920,1012507503,1012500082
R10A,R4,1923,1012507504,1012500035
R10A,D4,1922,1012510001,0
R8,D4,1929,1012510008,0
R8,C0,1899,1012510012,0
R8,C5,1900,1012510013,0
R8,C5,1900,1012510014,0
R8,A9,1899,1012510015,0
R8,C2,1900,1012510016,0
R10A,C5,1900,1012510017,0
R10A,D1,1910,1012510018,0
R10A,C1,1910,1012510019,0
R10A,B9,1899,1012510020,0
R10A,S4,1900,1012510021,0
R10A,M1,1920,1012510022,0
R8,A7,1900,1012510027,0
R8,C5,1900,1012510028,0
R8,B1,1900,1012510029,0
R8,A4,1900,1012510030,0
R8,C3,1900,1012510031,0
R8,W8,1915,1012510032,0
R10A,D4,1928,1012510037,0
R8,C6,1900,1012510047,0
R8,C6,1900,1012510048,0
R8,C0,1899,1012510049,0
R8,A4,1900,1012510050,0
R8,P2,1910,1012510051,0
R8,C7,1900,1012510052,0
R8,M1,1925,1012510053,0
R10A,D4,1927,1012510054,0
R10A,D4,1913,1012510062,0
R8,D3,1912,1012510063,0
R8,C5,1900,1012510066,0
R8,C0,1901,1012510067,0
R8,C5,1900,1012510069,0
R10A,D4,1901,1012510071,0
R10A,B9,1901,1012510116,0
R10A,A4,1900,1012510117,0
R10A,C5,1900,1012510118,0
R8,C5,1900,1012510166,0
R10A,R4,1911,1012517501,1012510042
R8,R1,1900,1012517502,1012510068
R10A,D3,1906,1012520001,0
R10A,D3,1905,1012520005,0
R8,C5,1900,1012520008,0
R8,C0,1910,1012520009,0
R8,C5,1900,1012520010,0
R8,C5,1906,1012520011,0
R8,W3,1940,1012520012,0
R10A,C1,1900,1012520014,0
R10A,C1,1900,1012520015,0
R10A,C5,1900,1012520016,0
R10A,D4,1925,1012520017,0
R10A,D4,1927,1012520020,0
R8,D1,1927,1012520022,0
R8,D1,1927,1012520024,0
R8,D1,1910,1012520025,0
R8,D1,1910,1012520027,0
R8,D1,1910,1012520029,0
R10A,D4,1910,1012520034,0
R8,D1,1910,1012520038,0
R8,D4,1910,1012520041,0
R8,D4,1910,1012520044,0
R8,HR,1910,1012520046,0
R10A,D4,1928,1012520050,0
R10A,D3,1929,1012520057,0
R8,H6,1910,1012520060,0
R8,H6,1910,1012520063,0
R8,D4,1910,1012520065,0
R8,D4,1910,1012520072,0
R10A,D4,1901,1012520075,0
R10A,B3,1920,1012520113,0
R10A,C1,1900,1012520114,0
R8,R4,1920,1012527501,1012520068
R10A,D4,1910,1012530004,0
R8,D1,1930,1012530007,0
R8,H9,1910,1012530010,0
R8,HH,1925,1012530013,0
R8,D1,1930,1012530016,0
R10A,D1,1951,1012530021,0
R8,D3,1925,1012530035,0
R8,H6,1910,1012530038,0
R8,HR,1910,1012530041,0
R8,D1,1940,1012530045,0
R10A,D3,1930,1012530048,0
R8,D1,1931,1012530064,0
R8,W1,1950,1012530065,0
R8,D3,1940,1012530086,0
R8,C1,1900,1012530088,0
R8,C6,1930,1012530090,0
R10A,Q2,0,1012530093,0
R8,R4,1902,1012537501,1012530060
R10A,R4,1989,1012537502,1012530001
R10A,R4,1931,1012537503,1012530052
PARK,Q1,1910,1012540001,0
R10A,U6,0,1012540002,0
PARK,Q1,1910,1012540010,0
C5-3,P8,1940,1012570001,0
PARK,Q0,1920,1012570002,0
C6-6,O6,1906,1012580001,0
C6-4.5,O4,1971,1012580009,0
C6-6,W5,1912,1012580018,0
C6-6,O4,1926,1012580021,0
C5-3,O4,1930,1012580034,0
C5-3,O5,1954,1012580040,1012580040
C6-4.5,M9,1900,1012580042,0
C6-6,O4,1962,1012590001,0
C6-4.5,HB,1900,1012590011,0
C6-4.5,O2,1900,1012590014,0
C6-4.5,Y1,1920,1012590018,0
C6-4.5,O4,1920,1012590019,0
C6-4.5,H5,1962,1012590025,0
C6-4.5,P9,1889,1012590029,0
C5-3,V1,0,1012590035,1012590035
C6-4.5,H2,1901,1012590047,0
C6-4.5,P8,1900,1012590048,0
C6-4.5,H5,1901,1012590054,0
C6-4.5,K4,1920,1012590117,0
C6-4.5,RC,1922,1012597501,1012590015
C5-3,RC,1919,1012597502,1012590038
C6-6,O4,1931,1012600001,0
C6-6,O6,1914,1012600004,0
C6-4.5,H2,1902,1012600007,0
C6-4.5,HB,1904,1012600010,0
C6-4.5,HB,1900,1012600012,0
C6-4.5,H1,1999,1012600014,1012600014
C6-4.5,H5,1900,1012600016,0
C6-4.5,H5,1910,1012600020,1012600019
C6-4.5,O6,1916,1012600024,0
C6-4.5,O6,1914,1012600028,1012600028
C5-3,O6,1910,1012600042,0
C6-4.5,K4,1915,1012600045,0
C6-4.5,K4,1925,1012600046,0
C6-4.5,K4,1947,1012600047,0
C6-4.5,L8,1916,1012600048,0
C6-4.5,H2,1903,1012600056,0
C6-4.5,O6,1914,1012600064,0
C6-4.5,S9,1920,1012600065,0
C6-4.5,O6,1911,1012600066,0
C6-6,O6,1911,1012600071,0
C6-4.5,RM,1902,1012607501,1012600051
C6-4.5,RM,2008,1012607502,1012600068
C5-3,RC,1957,1012607503,1012600034
C6-6,V1,0,1012609071,0
C6-4.5,O6,1922,1012610015,0
C6-4.5,O6,1923,1012610016,0
C6-4.5,O6,1920,1012610019,0
C6-4.5,O6,1913,1012610021,0
C6-4.5,K2,1929,1012610025,0
C6-4.5,L8,1920,1012610026,0
C6-4.5,O6,1911,1012610027,0
C6-4.5,H3,2003,1012610029,0
C6-4.5,O6,1913,1012610030,0
C5-3,O4,1989,1012610034,0
C5-3,O6,1940,1012610036,0
C5-3,O5,1909,1012610038,0
C5-3,O3,1927,1012610039,0
C5-3,O5,1907,1012610041,0
C5-3,O6,1926,1012610042,0
C6-4.5,O6,1913,1012610048,0
C6-4.5,S9,1920,1012610050,0
C6-4.5,K4,1925,1012610051,0
C6-4.5,S9,1920,1012610052,0
C6-4.5,K4,1920,1012610053,0
C6-4.5,H6,2013,1012610054,1012610054
C6-4.5,O5,1914,1012610056,0
C6-4.5,G1,1967,1012610057,0
C6-4.5,K2,1985,1012610060,0
C6-4.5,K4,1920,1012610061,0
C6-4.5,O6,1920,1012610112,0
C6-4.5,L8,1920,1012610160,0
C6-4.5,RC,1974,1012617501,0
C6-4.5,RC,1987,1012617502,1012610046
C6-6,O4,1963,1012620001,0
C6-4.5,H3,1906,1012620009,0
C6-4.5,L8,1920,1012620017,0
C6-4.5,C7,1920,1012620018,0
C6-4.5,S9,1920,1012620019,0
C6-4.5,K4,1920,1012620020,0
C6-4.5,O6,1915,1012620021,0
C6-4.5,V9,0,1012620022,0
C6-4.5,K4,1920,1012620023,0
C6-4.5,O6,1929,1012620024,0
C6-4.5,F5,1920,1012620027,0
C6-4.5,V1,0,1012620029,0
C6-4.5,V1,0,1012620030,0
C6-4.5,V1,0,1012620031,0
C5-3,V1,0,1012620032,0
C5-3,V1,0,1012620033,0
C5-3,O6,1920,1012620034,0
C5-3,O6,1945,1012620035,0
C5-3,O6,1940,1012620037,0
C5-3,O5,1940,1012620038,0
C5-3,O5,1940,1012620039,0
C5-3,O6,1907,1012620041,0
C5-3,O6,1911,1012620042,0
C6-4.5,O6,1925,1012620045,0
C6-4.5,O6,1924,1012620048,0
C6-4.5,O6,1920,1012620052,0
C6-4.5,S9,1920,1012620053,0
C6-4.5,O6,1957,1012620054,0
C6-4.5,O6,1924,1012620056,0
C6-4.5,O5,1925,1012620063,0
C6-6,K2,1930,1012620072,0
C6-6,K1,1965,1012620073,0
C6-6,K4,1920,1012620074,0
C6-6,K2,1930,1012620075,0
C6-6,K4,1920,1012620076,0
C6-6,K5,1920,1012620077,0
C6-4.5,O6,1920,1012620117,0
C6-4.5,S9,1920,1012620123,0
C6-4.5,S9,1920,1012620127,0
C6-4.5,V1,0,1012620130,0
C6-6,RC,1926,1012627501,0
C6-4.5,RC,2009,1012627502,1012620059
C6-4.5,V1,0,1012629054,0
C6-6,O5,1960,1012630001,0
C6-6,O6,1928,1012630005,0
C6-4.5,O6,1963,1012630007,0
C6-4.5,O5,1920,1012630010,0
C6-4.5,O5,1920,1012630011,0
C6-4.5,K2,1920,1012630012,0
C6-4.5,K4,1920,1012630013,0
C6-4.5,O6,1925,1012630014,0
C6-4.5,K4,1920,1012630017,0
C6-4.5,O6,1930,1012630018,0
C6-4.5,K2,1938,1012630021,0
C6-4.5,L8,1931,1012630022,0
C6-4.5,O6,1939,1012630023,0
C6-4.5,O6,1926,1012630024,0
C5-3,O4,1927,1012630034,0
C5-3,O6,1987,1012630038,0
C5-3,O6,1911,1012630041,0
C5-3,O6,1918,1012630043,0
C6-4.5,G1,1966,1012630045,1012630045
C6-4.5,O6,1925,1012630051,0
C6-4.5,K4,1915,1012630054,0
C6-4.5,K9,1920,1012630055,0
C6-4.5,O5,1924,1012630056,0
C6-4.5,K4,1920,1012630057,0
C6-4.5,L8,1926,1012630058,0
C6-4.5,O6,1929,1012630059,0
C6-4.5,O6,1926,1012630061,0
C6-4.5,S5,1920,1012630065,0
C6-4.5,S9,1920,1012630066,0
C6-6,O6,1926,1012630067,0
C6-6,O4,1964,1012630071,0
C6-6,S9,1920,1012630104,0
C6-6,K4,1928,1012630105,0
C6-4.5,S9,1920,1012630166,0
C6-4.5,RM,2005,1012637501,1012630049
C6-4.5,V1,0,1012639057,0
C5-2.5,O9,1939,1012640005,0
C5-3,O4,1949,1012640030,1012640030
C5-3,K4,1939,1012640038,0
C5-3,O6,1932,1012640040,0
C5-2.5,O5,1950,1012640045,1012640030
C5-2.5,V1,0,1012650040,1012650001
C5-2.5,O5,1937,1012650050,1012650001
C5-3,K2,1933,1012650071,0
C5-2.5,RC,1937,1012657501,1012650001
C5-2.5,V9,0,1012658040,1012650001
C5-2.5,O4,1932,1012660001,0
C5-2.5,O4,1963,1012670001,0
C5-2.5,O4,1947,1012670022,0
C5-2.5,O6,1941,1012670028,0
C5-2.5,H2,1933,1012670030,0
C5-3,O6,1950,1012670034,1012670034
C5-3,O4,1977,1012670041,0
C5-2.5,K2,1919,1012670050,1012670034
C5-2.5,RC,1950,1012677501,1012670019
C5-2.5,RC,1941,1012677502,1012670026
C5-3,O4,1963,1012680001,0
C5-2.5,O6,1989,1012680021,1012680120
C5-2.5,K4,1930,1012680023,0
C5-2.5,RC,1986,1012687501,1012680011
C5-2.5,RC,1958,1012687502,1012680034
C5-2.5,RM,2012,1012687503,1012680050
C6-6,O4,1965,1012690001,0
C6-6,D6,2015,1012690005,0
C6-6,D6,2015,1012690006,0
C5-2.5,D6,2015,1012690007,0
C5-2.5,D6,2015,1012690008,0
C5-2.5,V1,0,1012690009,0
C5-2.5,P7,1982,1012690011,0
C5-2.5,P7,1978,1012690012,0
C5-2.5,P7,1978,1012690013,0
C5-2.5,P7,1997,1012690014,0
C5-P,P7,1963,1012690020,0
C5-3,M1,1910,1012690030,0
C5-3,O4,1957,1012690041,0
C5-P,P7,1980,1012690058,0
C5-P,D6,2015,1012690066,0
C5-P,D6,2015,1012690069,0
C5-P,D6,2015,1012690165,0
C5-2.5,R4,1982,1012697501,0
C6-6,H1,1926,1012700001,0
C5-P,D4,1948,1012700008,0
C5-P,S9,1915,1012700011,0
C5-P,O5,1920,1012700012,0
C5-P,C7,1920,1012700013,0
C5-P,D4,1920,1012700014,0
C5-P,O5,1920,1012700015,0
C5-P,O5,1920,1012700016,0
C5-P,D4,1939,1012700017,0
C5-P,D4,1935,1012700020,0
C5-P,O5,1920,1012700025,0
C5-P,O5,1920,1012700026,0
C5-P,O2,1945,1012700027,0
C5-P,O8,1920,1012700029,0
C5-P,O5,1922,1012700030,0
C5-3,H5,1900,1012700034,0
C5-3,H1,1904,1012700038,0
C5-P,O5,1930,1012700044,0
C5-P,C7,1920,1012700045,0
C5-P,V1,0,1012700046,0
C5-P,V1,0,1012700047,0
C5-P,V1,0,1012700048,0
C5-P,O6,1987,1012700049,0
C5-P,O5,1920,1012700059,0
C5-P,O2,1920,1012700060,0
C5-P,C7,1920,1012700061,0
C5-P,S9,1920,1012700062,0
C5-P,S9,1922,1012700063,0
C5-P,O5,1955,1012700064,0
C6-6,O4,1966,1012700071,0
C5-P,O8,1920,1012700111,0
C5-P,C7,1920,1012700160,0
C5-P,RM,1925,1012707501,1012700056
C5-P,D6,1962,1012710007,0
C5-P,D6,1916,1012710012,0
C5-P,C7,1920,1012710014,0
C5-P,D7,1939,1012710015,0
C5-P,H1,1913,1012710017,0
C5-P,H1,1925,1012710019,0
C5-P,D4,1923,1012710021,0
C5-P,G1,1966,1012710023,0
C5-P,D7,1920,1012710025,0
C5-P,D7,1915,1012710027,0
C5-3,M1,1900,1012710030,0
C5-3,O4,1988,1012710038,0
C5-3,O5,1937,1012710041,0
C5-P,K9,1901,1012710046,0
C5-P,Z4,1900,1012710047,0
C5-P,V1,0,1012710048,0
C5-P,O5,1910,1012710049,0
C5-P,H2,2014,1012710050,0
C5-P,H2,2015,1012710051,0
C5-P,H2,2015,1012710052,0
C5-P,S5,1910,1012710053,0
C5-P,O2,1939,1012710054,0
C5-P,O2,1930,1012710055,0
C5-P,C7,1920,1012710057,0
C5-P,K4,1920,1012710058,0
C5-P,S9,1915,1012710059,0
C5-P,S5,1930,1012710060,0
C5-P,S9,1915,1012710061,0
C5-P,K4,1920,1012710062,0
C5-P,K4,1925,1012710063,0
C5-P,C7,1920,1012710064,0
C5-P,S9,1900,1012710066,0
C5-P,S9,1963,1012710067,0
C5-P,S9,1900,1012710068,0
C6-6,S9,1900,1012710069,0
C6-6,O4,1971,1012710071,0
C6-6,S5,1900,1012710106,0
C6-6,S5,1900,1012710154,0
C6-6,S9,1900,1012710167,0
C6-6,RM,1963,1012717501,1012710101
C6-6,D6,1963,1012720001,0
C6-6,V1,0,1012720005,0
C5-P,V1,0,1012720007,0
C5-P,O2,1920,1012720013,0
C5-P,O5,1920,1012720014,0
C5-P,O6,1939,1012720019,0
C5-P,O6,1928,1012720020,0
C5-P,S9,1920,1012720022,0
C5-P,O2,1972,1012720023,0
C5-P,O2,1920,1012720025,0
C5-P,H1,1999,1012720026,0
C5-P,K2,1920,1012720028,0
C5-3,O6,1954,1012720034,0
C5-3,O4,0,1012720039,1012720039
C5-3,K4,1917,1012720045,0
C5-3,O6,1916,1012720047,0
C5-3,O5,1930,1012720050,0
C5-3,O6,1928,1012720052,0
C5-3,O6,1930,1012720056,0
C5-3,O4,1972,1012720063,0
C5-3,O6,1927,1012720066,0
C5-3,S9,1930,1012720068,0
C5-3,V1,0,1012720069,0
C5-3,V1,0,1012720070,0
C5-P,RM,2008,1012727501,1012720017
C5-3,RC,1921,1012727502,1012720036
C5-3,RC,1921,1012727503,1012720039
C5-3,O6,1928,1012730001,0
C5-3,K4,1910,1012730007,0
C5-3,O6,1921,1012730009,0
C5-3,O6,1925,1012730010,0
C5-3,O6,1923,1012730012,0
C5-3,K4,1920,1012730014,0
C5-3,V1,0,1012730015,0
C5-3,V1,0,1012730016,0
C5-3,V1,0,1012730017,0
C5-2.5,O4,1971,1012730022,0
C5-3,O5,1939,1012730030,0
C5-3,O6,1947,1012730031,0
C5-3,K3,1927,1012730033,0
C5-3,O6,1948,1012730044,0
C5-2.5,HS,1926,1012730060,0
C5-2.5,O3,1974,1012730065,0
C5-1,H1,1924,1012730071,0
C5-1,RM,1969,1012737501,1012730005
R10H,D6,1948,1012740006,0
C5-2.5,H1,1972,1012740011,0
C5-2.5,D6,1926,1012740016,0
PARK,Q0,0,1012740034,0
R10H,D4,1963,1012740057,0
R10H,RB,1921,1012747501,1012740060
C5-1,RM,1901,1012747502,1012740001
R10H,RM,1931,1012747503,1012740071
R10H,RM,1907,1012747504,1012740025
R10H,RM,1910,1012747505,1012740055
R10H,V1,0,1012749006,0
C5-3,O4,1988,1012750001,0
C5-3,H3,1988,1012750006,1012750007
C5-2.5,O6,1913,1012750008,0
C5-2.5,Z4,1915,1012750011,0
C5-3,O6,1913,1012750012,0
C5-3,O4,1918,1012750014,0
C5-3,O5,1951,1012750016,0
C5-3,O4,1926,1012750023,0
C5-3,O4,1950,1012750027,0
C5-2.5,H1,1910,1012750044,0
C5-3,O4,1929,1012750050,0
C5-3,O4,1923,1012750059,0
C5-3,O5,1920,1012750060,0
C5-2.5,O4,1950,1012750061,0
C5-2.5,O6,1920,1012750063,0
C5-2.5,O6,1926,1012750064,0
C5-2.5,O6,1921,1012750066,0
C5-3,O4,1925,1012750069,0
C5-2.5,K4,1910,1012750143,0
C5-3,H1,1914,1012760001,0
C5-3,O4,1971,1012760004,0
C5-3,O5,1939,1012760022,0
C5-3,HB,1913,1012760023,0
C5-3,S9,1920,1012760024,0
C5-3,O4,1981,1012760033,0
C5-3,O4,1929,1012760042,0
C5-3,O4,1917,1012760051,0
C5-3,O4,2002,1012760058,1012760058
C5-3,C7,1939,1012760065,0
C5-3,K4,1939,1012760066,0
C5-3,O4,1917,1012760069,0
C5-3,K5,1999,1012760999,0
C5-3,O4,2004,1012770002,1012770002
C5-3,Z4,1927,1012770006,1012770006
C5-2.5,O4,1968,1012770008,0
C5-3,O4,1965,1012770014,0
C5-3,V1,0,1012770027,1012770027
C5-3,O3,1927,1012770067,1012770006
,,0,1012770068,
C5-3,O6,1917,1012770069,0
C5-3,RC,1917,1012777501,1012770072
C5-3,O4,1929,1012780001,0
C5-2.5,W8,1909,1012780008,0
C5-3,O4,1922,1012780014,1012780014
C5-3,O4,1914,1012780020,0
C5-2.5,K4,1939,1012780062,0
C5-2.5,O6,1917,1012780063,0
C5-2.5,O6,1921,1012780064,0
C5-2.5,H5,1921,1012780065,0
C5-3,O6,1958,1012780069,0
C5-3,O4,1927,1012790001,0
C5-2.5,O5,1940,1012790006,0
C5-2.5,O6,1927,1012790009,0
C5-3,O6,1915,1012790017,0
C5-3,O6,1921,1012790023,0
C5-3,O3,1926,1012790024,0
C5-3,U0,0,1012790025,0
C5-3,P9,1916,1012790028,0
C5-3,O9,1916,1012790045,0
C5-3,O4,1960,1012790048,0
C5-3,O4,1922,1012790057,0
C5-2.5,K4,1930,1012790063,0
C5-2.5,O6,1932,1012790065,0
C5-3,O6,1930,1012790069,0
C5-2.5,RM,2007,1012797501,1012790007
C5-3,U6,0,1012800001,0
C5-3,U9,0,1012800010,0
C5-3,H1,1919,1012800030,0
C5-3,U7,0,1012800054,0
C5-3,U6,0,1012800090,0
,,0,1012800154,
C5-3,RC,1927,1012807501,1012800060
C5-3,O4,1963,1012809010,0
C5-3,O4,1990,1012809090,0
C5-3,O4,1927,1012810001,0
C5-2.5,O6,1922,1012810009,0
C5-3,H1,1924,1012810021,0
C5-3,U6,0,1012810030,0
C5-3,O6,1921,1012810056,0
C5-3,O6,1958,1012810059,0
C5-2.5,HB,2008,1012810061,0
C5-2.5,O6,1915,1012810062,0
C5-2.5,Z4,1920,1012810064,0
C5-2.5,O5,1948,1012810065,0
C5-3,O5,1939,1012810066,0
C5-3,O6,1955,1012810069,0
C5-3,RB,1917,1012817501,1012810017
C5-3,O4,1991,1012820001,0
C5-3,O4,1953,1012820017,0
C5-3,O4,1999,1012820021,0
C5-3,U6,0,1012820030,0
C5-3,O9,1924,1012820034,0
C5-2.5,O5,1913,1012820064,0
C5-3,RC,1962,1012827501,1012820065
C5-3,O6,1954,1012830001,0
C5-3,O5,1930,1012830002,0
C5-3,K4,1930,1012830004,0
C5-2.5,O6,1920,1012830007,0
C5-2.5,O5,1920,1012830008,0
C5-2.5,O5,1930,1012830009,0
C5-2.5,O5,1930,1012830010,0
C5-2.5,V1,0,1012830011,1012830011
C5-2.5,O2,1930,1012830012,0
C5-3,P8,1932,1012830013,0
C5-3,Z4,1930,1012830014,0
C5-3,K2,1936,1012830015,0
C5-3,O9,1929,1012830017,0
C5-3,O4,1958,1012830021,0
C5-3,O4,1928,1012830058,0
C5-2.5,O6,1940,1012830061,0
C5-2.5,D7,1942,1012830064,0
C5-3,O6,1954,1012830069,0
C5-3,O6,1921,1012830072,0
C5-3,O5,1930,1012840001,0
C5-3,O6,1930,1012840002,0
C5-3,K4,1930,1012840004,0
C5-3,K4,1920,1012840005,0
C5-3,M1,1920,1012840006,0
C5-2.5,O4,1984,1012840007,0
C5-2.5,O6,1915,1012840012,0
C5-2.5,O6,2005,1012840013,0
C5-3,O6,1964,1012840014,0
C5-3,O6,1927,1012840017,0
C5-3,O4,1955,1012840021,0
C5-2.5,O4,1968,1012840026,0
C5-3,O4,1962,1012840033,0
C5-3,O6,1927,1012840052,1012840050
C5-3,O5,1930,1012840055,0
C5-3,O6,1926,1012840056,0
C5-3,O6,1930,1012840059,0
C5-3,O5,1930,1012840060,0
C5-3,K4,1930,1012840071,0
C5-3,K4,1930,1012840072,0
C5-3,C7,1930,1012840152,0
C5-3,RC,1925,1012847501,1012840069
C5-3,K2,1930,1012850013,0
C5-3,O4,1931,1012850015,0
C5-3,O4,1967,1012850021,0
C5-3,O4,1954,1012850036,1012850036
C5-2.5,U7,0,1012850046,1012850046
C5-3,O6,1915,1012850059,0
C5-3,RC,1923,1012857501,1012850001
C5-3,M1,1910,1012860001,0
C5-3,H1,1980,1012860021,0
C5-2.5,K2,1930,1012860030,0
C5-3,O4,1994,1012860035,0
C5-2.5,O4,2013,1012860043,0
C5-3,O5,1909,1012860053,0
C5-2.5,D7,1930,1012870008,0
C5-2.5,Z4,1920,1012870009,0
C5-2.5,O2,1915,1012870010,0
C5-3,O4,1950,1012870014,0
C5-3,O4,1954,1012870021,0
C5-2.5,O2,1940,1012870027,0
C5-2.5,O4,1986,1012870028,0
C5-3,O4,1961,1012870033,0
C5-3,O4,1929,1012870052,0
C5-3,O6,1927,1012870058,0
C5-2.5,K4,1930,1012870061,0
C5-2.5,O6,1930,1012870062,0
C5-2.5,O6,1930,1012870063,0
C5-3,K2,1947,1012870069,0
C5-3,K4,1930,1012870071,0
C5-3,RM,1973,1012877501,0
C5-3,O6,1912,1012880001,0
C5-3,O6,1912,1012880003,0
C5-3,K4,1920,1012880006,0
C5-2.5,O4,1971,1012880007,0
C5-2.5,O8,2000,1012880010,0
C5-3,H1,1926,1012880011,0
C5-3,O4,1929,1012880021,0
C5-3,O6,1967,1012880024,0
C5-2.5,O4,1980,1012880027,0
C5-3,P9,1918,1012880033,0
C5-3,O4,1929,1012880051,0
C5-3,O4,2007,1012880056,1012880056
C5-2.5,O5,1930,1012880063,0
C5-3,O6,1912,1012880069,0
C5-3,O6,1930,1012890001,0
C5-3,L8,1930,1012890002,0
C5-3,L8,1930,1012890003,0
C5-3,O3,1927,1012890005,0
C5-3,Q9,1980,1012890006,0
C5-2.5,K4,1920,1012890008,0
C5-3,O4,1982,1012890014,0
C5-3,O4,1931,1012890021,0
C5-3,O5,1948,1012890023,0
C5-3,O6,1930,1012890024,0
C5-2.5,O9,1990,1012890028,0
C5-3,O4,1952,1012890036,0
C5-2.5,H1,1926,1012890045,0
C5-3,O4,1985,1012890052,0
C5-3,K2,1940,1012890059,0
C5-2.5,V1,0,1012890065,0
C5-3,O5,1900,1012890067,0
C5-3,O9,1926,1012890070,0
C5-3,O6,1913,1012890072,0
C5-2.5,K2,1940,1012890107,0
C5-3,K4,1926,1012890149,0
C5-3,V1,0,1012899059,0
C5-3,O6,1927,1012900001,0
C5-3,O4,1991,1012900003,0
C5-2.5,O6,1955,1012900006,0
C5-3,O5,1930,1012900014,0
C5-3,O6,1958,1012900015,0
C5-3,S9,1930,1012900016,0
C5-3,O5,1945,1012900017,0
C5-3,O4,1981,1012900021,1012900021
C5-2.5,K2,1980,1012900027,0
C5-2.5,O6,1923,1012900028,0
C5-2.5,S5,1920,1012900031,0
C5-3,O4,1957,1012900036,0
C5-3,O4,1958,1012900037,0
C5-2.5,O4,1985,1012900044,1012900141
C5-3,K4,1920,1012900050,0
C5-3,O6,1956,1012900052,0
C5-3,O4,1971,1012900056,0
C5-2.5,O5,1930,1012900061,0
C5-2.5,K4,1915,1012900062,0
C5-3,K4,1925,1012900072,0
C5-3,S4,1910,1012900115,0
C5-2.5,K4,1900,1012900127,0
C5-2.5,RM,2003,1012907501,1012900045
C5-3,RC,1903,1012907502,1012900069
C5-2.5,V1,0,1012909031,0
C5-3,O6,1927,1012910001,0
C5-3,O4,1983,1012910010,0
C5-3,O6,1922,1012910021,0
C5-2.5,O4,1986,1012910028,0
C5-3,O6,1954,1012910038,0
C5-2.5,O6,1955,1012910045,0
C5-2.5,S5,1910,1012910047,0
C5-3,O4,1962,1012910051,0
C5-2.5,P9,1920,1012910127,0
C5-2.5,RC,1958,1012917501,1012910069
C5-2.5,K2,1996,1012920008,0
C5-3,O4,1981,1012920015,0
C5-3,O4,1972,1012920037,0
C5-3,K4,1930,1012920041,0
C5-3,O5,1930,1012920042,0
C5-3,K2,2016,1012920047,0
C5-3,O4,1930,1012920048,0
C5-3,O4,1950,1012920052,0
C5-3,K2,1996,1012920064,0
C5-3,K2,1996,1012920066,0
C5-3,K4,1940,1012920069,0
C5-3,RM,1983,1012927501,0
C5-3,RM,2012,1012927502,1012920033
C5-3,O6,1931,1012930001,0
C5-3,K1,2015,1012930003,1012931102
C5-3,O6,1930,1012930005,0
C5-3,O4,1926,1012930007,0
C5-3,K2,1916,1012930008,1012930008
C5-3,K4,1930,1012930010,0
C5-3,K4,1996,1012930012,0
C5-3,O4,1998,1012930014,1012930014
C5-3,O6,1921,1012930016,0
C5-3,O4,1929,1012930026,0
C5-3,O4,1954,1012930035,0
C5-3,D4,1916,1012930037,0
C5-2.5,K1,1930,1012930047,0
C5-3,C7,1930,1012930050,0
C5-3,K4,1930,1012930051,0
C5-3,K2,1930,1012930052,0
C5-3,O4,1965,1012930059,0
C5-2.5,S5,1930,1012930063,0
C5-2.5,K5,1930,1012930064,0
C5-3,O4,1930,1012930069,0
C5-3,RC,1992,1012937501,1012930027
C5-3,O4,1968,1012940001,0
C5-3,D4,1929,1012940033,0
C5-3,O6,1959,1012940037,1012940037
C5-3,O6,1956,1012940046,0
C5-2.5,RM,1982,1012947501,1012940041
C5-3,V1,0,1012949037,0
C5-2.5,O4,1982,1012950001,0
C5-3,O4,1959,1012950017,0
C5-3,O4,1937,1012950020,0
C5-3,O4,1958,1012950023,0
C5-2.5,O4,1974,1012950033,0
C5-3,O4,1958,1012950040,0
C5-3,O4,1930,1012950058,0
C5-3,O4,1923,1012960001,0
C5-3,O4,1928,1012960014,0
C5-3,RC,1921,1012967501,0
C5-3,RC,1955,1012967502,1012960046
C5-3,O4,1930,1012970023,0
C5-3,K7,1935,1012970027,0
C5-3,K2,1925,1012970031,1012970031
C5-3,O4,1952,1012970033,1012970031
C5-3,O4,1987,1012980023,1012980050
C5-2.5,M1,1920,1012980028,0
C5-3,C7,1900,1012980033,0
C5-3,K4,1930,1012980034,0
C5-3,K2,1915,1012980036,0
C5-3,K4,1915,1012980037,0
C5-3,K4,1926,1012980038,0
C5-3,K1,1964,1012980040,0
C5-2.5,D8,2000,1012980041,1012980041
